Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food, BY TYPE: Tiles, Buildings, Districts, Population, Outg
332, CIVILIZATION_JAPAN, 5, 35, 33, 27, 3, 0, 0, 0, 86, 23, 0, 165, 69, 49, 36, 162, 69, 105, 86, 111, 11, 34, 11, 42
332, CIVILIZATION_CHINA, 9, 57, 47, 26, 1, 0, 0, 0, 122, 38, 24, 311, 180, 53, 65, 16, 118, 159, 122, 93, 16, 56, 11, 84
332, CIVILIZATION_BRUSSELS, 1, 12, 46, 29, 2, 0, 0, 1, 10, 6, 2867, 466, 11, 7, 43, 1, 4, 30, 10, 17, 1, 13, 31, 0
332, CIVILIZATION_LA_VENTA, 1, 9, 36, 25, 4, 0, 0, 0, 12, 7, 832, 2264, 10, 6, 18, 12, 12, 24, 12, 26, 1, 8, 15, 0
332, CIVILIZATION_KANDY, 1, 11, 46, 27, 2, 1, 0, 0, 12, 7, 1320, 2749, 9, 11, 30, 16, 3, 29, 12, 30, 2, 10, 14, 0
332, CIVILIZATION_STOCKHOLM, 1, 12, 47, 28, 1, 0, 0, 0, 13, 6, 362, 334, 23, 6, 16, 0, 9, 33, 13, 27, 1, 11, 13, 0
332, CIVILIZATION_AMSTERDAM, 1, 8, 46, 28, 3, 1, 0, 1, 9, 3, 2470, 419, 11, 7, 45, 2, 4, 17, 9, 20, 2, 8, 33, 0
332, CIVILIZATION_CARTHAGE, 1, 9, 46, 27, 2, 1, 0, 0, 9, 5, 3999, 439, 11, 8, 41, 2, 6, 21, 9, 20, 1, 9, 32, 0
332, CIVILIZATION_SEOUL, 1, 12, 46, 28, 3, 0, 0, 0, 13, 9, 3422, 662, 16, 9, 44, 2, 5, 32, 13, 17, 2, 12, 34, 0
332, CIVILIZATION_NAN_MADOL, 1, 13, 46, 28, 1, 0, 0, 1, 13, 8, 1928, 828, 9, 6, 26, 2, 1, 44, 13, 17, 1, 13, 26, 0
333, CIVILIZATION_NORWAY, 6, 32, 33, 20, 3, 0, 0, 0, 90, 24, 472, 1705, 43, 17, 35, 6, 75, 79, 90, 37, 7, 31, 17, 13
333, CIVILIZATION_EGYPT, 6, 54, 46, 34, 1, 0, 0, 0, 119, 22, 0, 311, 101, 69, 33, 33, 71, 149, 119, 86, 15, 53, 0, 106
333, CIVILIZATION_BRAZIL, 11, 88, 56, 24, 0, 0, 0, 0, 162, 49, 247, 194, 233, 45, 95, 61, 185, 271, 162, 166, 20, 87, 6, 96
333, CIVILIZATION_SCYTHIA, 5, 38, 42, 24, 1, 0, 0, 0, 92, 42, 1363, 207, 125, 35, 135, 84, 62, 90, 92, 92, 9, 37, 0, 152
333, CIVILIZATION_JAPAN, 5, 35, 33, 27, 3, 0, 0, 0, 86, 23, 0, 331, 72, 50, 37, 166, 72, 105, 86, 111, 11, 34, 11, 42
333, CIVILIZATION_CHINA, 9, 57, 47, 26, 2, 0, 0, 0, 122, 38, 35, 325, 180, 50, 65, 14, 115, 163, 122, 93, 16, 56, 11, 84
333, CIVILIZATION_BRUSSELS, 1, 12, 46, 29, 2, 0, 0, 1, 10, 5, 2899, 468, 11, 7, 43, 1, 3, 30, 10, 17, 1, 13, 31, 0
333, CIVILIZATION_LA_VENTA, 1, 10, 37, 25, 4, 0, 0, 0, 12, 7, 830, 2276, 10, 7, 18, 12, 12, 24, 12, 26, 1, 10, 15, 0
333, CIVILIZATION_KANDY, 1, 11, 46, 27, 2, 1, 0, 0, 12, 7, 1334, 2765, 9, 11, 30, 16, 3, 29, 12, 30, 2, 10, 14, 0
333, CIVILIZATION_STOCKHOLM, 1, 12, 47, 28, 1, 0, 0, 0, 13, 6, 370, 335, 23, 6, 16, 0, 9, 33, 13, 27, 1, 11, 13, 0
333, CIVILIZATION_AMSTERDAM, 1, 8, 46, 28, 3, 1, 0, 1, 9, 3, 2495, 422, 11, 7, 45, 2, 4, 17, 9, 20, 2, 8, 33, 0
333, CIVILIZATION_CARTHAGE, 1, 9, 46, 27, 2, 1, 0, 0, 9, 5, 4023, 441, 11, 8, 38, 2, 6, 21, 9, 20, 1, 9, 32, 0
333, CIVILIZATION_SEOUL, 1, 12, 46, 28, 3, 0, 0, 0, 13, 9, 3451, 665, 16, 9, 44, 2, 5, 32, 13, 17, 2, 12, 34, 0
333, CIVILIZATION_NAN_MADOL, 1, 13, 46, 28, 1, 0, 0, 1, 13, 8, 1946, 830, 9, 6, 26, 2, 1, 44, 13, 17, 1, 13, 26, 0
334, CIVILIZATION_NORWAY, 6, 32, 33, 20, 3, 0, 0, 0, 91, 24, 476, 1712, 43, 17, 35, 6, 75, 79, 91, 37, 7, 31, 17, 13
334, CIVILIZATION_EGYPT, 6, 54, 46, 34, 1, 0, 0, 0, 120, 22, 0, 344, 101, 69, 33, 33, 71, 149, 120, 86, 15, 53, 0, 106
334, CIVILIZATION_BRAZIL, 11, 88, 56, 24, 0, 0, 0, 0, 162, 49, 255, 255, 250, 45, 96, 62, 186, 271, 162, 166, 21, 87, 6, 96
334, CIVILIZATION_SCYTHIA, 5, 39, 42, 24, 1, 0, 0, 0, 92, 43, 1466, 293, 126, 35, 136, 85, 65, 93, 92, 92, 9, 38, 0, 152
334, CIVILIZATION_JAPAN, 5, 35, 34, 27, 3, 0, 0, 0, 86, 23, 0, 498, 72, 50, 37, 166, 72, 105, 86, 111, 11, 34, 11, 42
334, CIVILIZATION_CHINA, 9, 57, 47, 26, 2, 0, 0, 0, 122, 39, 45, 342, 180, 53, 65, 16, 121, 159, 122, 93, 16, 56, 11, 84
334, CIVILIZATION_BRUSSELS, 1, 12, 46, 29, 2, 0, 0, 1, 10, 5, 2930, 470, 11, 7, 42, 1, 3, 30, 10, 17, 1, 13, 31, 0
334, CIVILIZATION_LA_VENTA, 1, 10, 38, 26, 4, 0, 0, 0, 12, 7, 829, 2297, 11, 7, 16, 20, 14, 24, 12, 35, 1, 10, 10, 0
334, CIVILIZATION_KANDY, 1, 11, 46, 27, 2, 1, 0, 0, 12, 7, 1349, 2782, 9, 11, 30, 16, 3, 29, 12, 30, 2, 10, 14, 0
334, CIVILIZATION_STOCKHOLM, 1, 12, 47, 28, 1, 0, 0, 0, 13, 6, 378, 336, 23, 6, 16, 0, 8, 33, 13, 27, 1, 11, 13, 0
334, CIVILIZATION_AMSTERDAM, 1, 8, 46, 28, 3, 1, 0, 1, 9, 3, 2520, 424, 11, 7, 45, 2, 4, 17, 9, 20, 2, 8, 33, 0
334, CIVILIZATION_CARTHAGE, 1, 9, 46, 27, 2, 1, 0, 0, 9, 5, 4048, 444, 11, 8, 38, 2, 6, 21, 9, 20, 1, 9, 32, 0
334, CIVILIZATION_SEOUL, 1, 12, 46, 28, 3, 0, 0, 0, 13, 9, 3470, 667, 15, 8, 33, 1, 4, 32, 13, 17, 2, 12, 19, 0
334, CIVILIZATION_NAN_MADOL, 1, 13, 46, 28, 1, 0, 0, 1, 13, 8, 1964, 832, 9, 6, 26, 2, 1, 44, 13, 17, 1, 13, 26, 0
335, CIVILIZATION_NORWAY, 6, 32, 33, 20, 3, 0, 0, 0, 91, 24, 480, 1719, 43, 17, 35, 6, 75, 79, 91, 37, 7, 31, 17, 13
335, CIVILIZATION_EGYPT, 6, 54, 46, 35, 1, 0, 0, 0, 120, 22, 0, 378, 100, 69, 32, 32, 70, 149, 120, 86, 15, 53, 0, 106
335, CIVILIZATION_BRAZIL, 11, 88, 57, 24, 0, 0, 0, 0, 163, 49, 262, 63, 250, 47, 96, 62, 186, 271, 163, 166, 22, 87, 6, 96
335, CIVILIZATION_SCYTHIA, 5, 39, 42, 24, 1, 0, 0, 0, 93, 43, 1314, 379, 126, 35, 136, 85, 65, 93, 93, 92, 9, 38, 0, 152
335, CIVILIZATION_JAPAN, 5, 36, 34, 28, 3, 0, 0, 0, 86, 23, 0, 368, 85, 51, 37, 140, 72, 108, 86, 96, 11, 35, 11, 42
335, CIVILIZATION_CHINA, 9, 57, 47, 26, 2, 0, 0, 0, 123, 39, 54, 359, 180, 51, 65, 16, 138, 162, 123, 108, 16, 56, 11, 84
335, CIVILIZATION_BRUSSELS, 1, 12, 46, 29, 2, 0, 0, 1, 10, 5, 2963, 471, 11, 7, 43, 1, 3, 30, 10, 17, 1, 13, 31, 0
335, CIVILIZATION_LA_VENTA, 1, 10, 39, 27, 4, 0, 0, 0, 12, 7, 807, 2318, 10, 7, 18, 20, 12, 24, 12, 35, 1, 10, 15, 0
335, CIVILIZATION_KANDY, 1, 11, 46, 27, 2, 1, 0, 0, 12, 7, 1364, 2798, 9, 11, 30, 16, 3, 29, 12, 30, 2, 10, 14, 0
335, CIVILIZATION_STOCKHOLM, 1, 12, 47, 28, 1, 0, 0, 0, 13, 7, 386, 337, 23, 6, 16, 0, 8, 36, 13, 27, 1, 11, 13, 0
335, CIVILIZATION_AMSTERDAM, 1, 8, 46, 28, 3, 1, 0, 1, 9, 3, 2544, 427, 11, 7, 45, 2, 4, 17, 9, 20, 2, 8, 33, 0
335, CIVILIZATION_CARTHAGE, 1, 9, 46, 27, 2, 1, 0, 0, 9, 5, 4072, 447, 11, 8, 38, 2, 6, 21, 9, 20, 1, 9, 32, 0
335, CIVILIZATION_SEOUL, 1, 12, 46, 28, 3, 0, 0, 0, 13, 9, 3499, 670, 16, 9, 44, 2, 5, 32, 13, 17, 2, 12, 34, 0
335, CIVILIZATION_NAN_MADOL, 1, 13, 46, 28, 1, 0, 0, 1, 13, 8, 1982, 834, 9, 6, 26, 2, 1, 44, 13, 17, 1, 13, 26, 0
336, CIVILIZATION_NORWAY, 6, 32, 33, 20, 3, 0, 0, 0, 91, 24, 484, 1726, 43, 17, 35, 6, 75, 79, 91, 37, 7, 31, 17, 13
336, CIVILIZATION_EGYPT, 6, 53, 46, 35, 0, 0, 0, 0, 120, 22, 0, 410, 103, 68, 32, 32, 67, 148, 120, 90, 15, 52, 0, 106
336, CIVILIZATION_BRAZIL, 11, 88, 57, 24, 0, 0, 0, 0, 163, 49, 281, 123, 250, 47, 107, 60, 187, 271, 163, 171, 22, 87, 6, 96
336, CIVILIZATION_SCYTHIA, 5, 39, 42, 24, 1, 0, 0, 0, 93, 43, 805, 220, 126, 35, 136, 85, 65, 93, 93, 92, 9, 38, 0, 152
336, CIVILIZATION_JAPAN, 5, 36, 34, 28, 3, 0, 0, 0, 86, 23, 0, 508, 85, 53, 37, 140, 72, 108, 86, 100, 11, 35, 11, 42
336, CIVILIZATION_CHINA, 9, 57, 47, 26, 2, 0, 0, 0, 123, 39, 63, 376, 180, 51, 65, 16, 138, 162, 123, 108, 16, 56, 11, 84
336, CIVILIZATION_BRUSSELS, 1, 12, 46, 29, 2, 0, 0, 1, 10, 5, 2750, 473, 11, 7, 43, 1, 3, 30, 10, 17, 1, 13, 31, 0
336, CIVILIZATION_LA_VENTA, 1, 10, 40, 28, 4, 0, 0, 0, 12, 7, 787, 2338, 10, 7, 15, 19, 12, 24, 12, 35, 1, 10, 10, 0
336, CIVILIZATION_KANDY, 1, 11, 46, 27, 2, 1, 0, 0, 12, 7, 1378, 2814, 9, 11, 30, 16, 3, 29, 12, 30, 2, 10, 14, 0
336, CIVILIZATION_STOCKHOLM, 1, 12, 47, 28, 1, 0, 0, 0, 13, 7, 395, 338, 23, 6, 16, 0, 8, 36, 13, 27, 1, 11, 13, 0
336, CIVILIZATION_AMSTERDAM, 1, 8, 46, 28, 3, 1, 0, 1, 9, 3, 2569, 430, 11, 7, 45, 2, 4, 17, 9, 20, 2, 8, 33, 0
336, CIVILIZATION_CARTHAGE, 1, 9, 46, 27, 2, 1, 0, 0, 9, 5, 4097, 449, 11, 8, 38, 2, 6, 21, 9, 20, 1, 9, 32, 0
336, CIVILIZATION_SEOUL, 1, 12, 46, 28, 3, 0, 0, 0, 13, 9, 3528, 673, 16, 9, 44, 2, 5, 32, 13, 17, 2, 12, 34, 0
336, CIVILIZATION_NAN_MADOL, 1, 13, 46, 28, 1, 0, 0, 1, 13, 8, 2000, 836, 9, 6, 26, 2, 1, 44, 13, 17, 1, 13, 26, 0
337, CIVILIZATION_NORWAY, 6, 32, 33, 20, 3, 0, 0, 0, 91, 24, 488, 1732, 43, 17, 35, 6, 75, 79, 91, 37, 7, 31, 17, 13
337, CIVILIZATION_EGYPT, 6, 54, 46, 35, 0, 0, 0, 0, 120, 22, 0, 57, 104, 74, 32, 32, 68, 150, 120, 90, 15, 53, 0, 106
337, CIVILIZATION_BRAZIL, 11, 88, 58, 24, 0, 0, 0, 0, 164, 49, 299, 184, 250, 47, 107, 60, 187, 271, 164, 171, 22, 87, 6, 96
337, CIVILIZATION_SCYTHIA, 5, 39, 42, 24, 1, 0, 0, 0, 93, 44, 919, 307, 128, 35, 139, 87, 67, 94, 93, 92, 9, 38, 0, 152
337, CIVILIZATION_JAPAN, 5, 36, 34, 28, 2, 0, 0, 0, 87, 23, 0, 365, 82, 51, 36, 136, 71, 109, 87, 102, 11, 35, 11, 42
337, CIVILIZATION_CHINA, 9, 59, 47, 26, 2, 0, 0, 0, 124, 39, 71, 393, 183, 51, 65, 16, 139, 165, 124, 108, 16, 58, 11, 84
337, CIVILIZATION_BRUSSELS, 1, 12, 46, 29, 2, 0, 0, 1, 10, 6, 2782, 475, 11, 7, 43, 1, 3, 34, 10, 17, 1, 13, 31, 0
337, CIVILIZATION_LA_VENTA, 1, 10, 41, 28, 5, 0, 0, 0, 12, 7, 760, 2358, 11, 7, 16, 20, 16, 24, 12, 35, 1, 10, 10, 0
337, CIVILIZATION_KANDY, 1, 11, 46, 27, 2, 1, 0, 0, 12, 7, 1393, 2830, 9, 11, 30, 16, 3, 29, 12, 30, 2, 10, 14, 0
337, CIVILIZATION_STOCKHOLM, 1, 12, 47, 28, 1, 0, 0, 0, 13, 7, 403, 339, 23, 6, 16, 0, 8, 36, 13, 27, 1, 11, 13, 0
337, CIVILIZATION_AMSTERDAM, 1, 8, 46, 28, 3, 1, 0, 1, 9, 3, 2593, 433, 11, 7, 44, 2, 4, 17, 9, 20, 2, 8, 33, 0
337, CIVILIZATION_CARTHAGE, 1, 9, 46, 27, 2, 1, 0, 0, 9, 5, 4122, 452, 11, 8, 38, 2, 6, 21, 9, 20, 1, 9, 32, 0
337, CIVILIZATION_SEOUL, 1, 12, 46, 28, 3, 0, 0, 0, 13, 9, 3558, 675, 16, 9, 44, 2, 5, 32, 13, 17, 2, 12, 34, 0
337, CIVILIZATION_NAN_MADOL, 1, 13, 46, 28, 1, 0, 0, 1, 13, 8, 2018, 838, 9, 6, 26, 2, 1, 44, 13, 17, 1, 13, 26, 0
338, CIVILIZATION_NORWAY, 6, 32, 33, 20, 3, 0, 0, 0, 92, 24, 492, 1739, 43, 17, 34, 6, 74, 79, 92, 37, 7, 31, 17, 13
338, CIVILIZATION_EGYPT, 6, 54, 46, 35, 1, 0, 0, 0, 120, 22, 0, 89, 104, 72, 32, 32, 68, 150, 120, 90, 15, 53, 0, 106
338, CIVILIZATION_BRAZIL, 11, 88, 58, 24, 0, 0, 0, 0, 164, 49, 35, 244, 250, 47, 107, 60, 187, 271, 164, 171, 22, 87, 6, 96
338, CIVILIZATION_SCYTHIA, 5, 39, 42, 24, 1, 0, 0, 0, 95, 44, 1036, 394, 128, 35, 143, 87, 67, 95, 95, 96, 9, 38, 0, 166
338, CIVILIZATION_JAPAN, 5, 36, 34, 28, 2, 0, 0, 0, 87, 23, 0, 505, 85, 53, 37, 140, 73, 106, 87, 102, 11, 35, 7, 42
338, CIVILIZATION_CHINA, 9, 59, 47, 26, 2, 0, 0, 0, 124, 40, 78, 410, 182, 50, 63, 16, 146, 165, 124, 108, 16, 58, 11, 84
338, CIVILIZATION_BRUSSELS, 1, 12, 46, 29, 2, 0, 0, 1, 10, 6, 2801, 476, 10, 6, 29, 0, 3, 34, 10, 17, 1, 13, 13, 0
338, CIVILIZATION_LA_VENTA, 1, 10, 42, 28, 4, 1, 0, 0, 12, 7, 749, 2378, 10, 7, 15, 19, 14, 24, 12, 35, 1, 10, 10, 0
338, CIVILIZATION_KANDY, 1, 11, 46, 27, 2, 1, 0, 0, 12, 7, 1407, 2846, 9, 11, 30, 16, 3, 29, 12, 30, 2, 10, 14, 0
338, CIVILIZATION_STOCKHOLM, 1, 12, 47, 28, 1, 0, 0, 0, 13, 7, 411, 340, 23, 6, 16, 0, 8, 36, 13, 27, 1, 11, 13, 0
338, CIVILIZATION_AMSTERDAM, 1, 8, 46, 28, 3, 1, 0, 1, 9, 3, 2616, 436, 11, 7, 44, 2, 4, 17, 9, 20, 2, 8, 33, 0
338, CIVILIZATION_CARTHAGE, 1, 9, 46, 27, 2, 1, 0, 0, 9, 5, 4146, 455, 11, 8, 38, 2, 6, 21, 9, 20, 1, 9, 32, 0
338, CIVILIZATION_SEOUL, 1, 12, 46, 28, 3, 0, 0, 0, 13, 9, 3572, 677, 15, 8, 28, 1, 5, 32, 13, 17, 2, 12, 15, 0
338, CIVILIZATION_NAN_MADOL, 1, 13, 46, 28, 1, 0, 0, 1, 13, 8, 2036, 841, 9, 6, 26, 2, 1, 44, 13, 17, 1, 13, 26, 0
339, CIVILIZATION_NORWAY, 6, 32, 33, 20, 3, 0, 0, 0, 92, 24, 496, 1746, 43, 17, 34, 6, 74, 79, 92, 37, 7, 31, 17, 13
339, CIVILIZATION_EGYPT, 6, 54, 46, 35, 1, 0, 0, 0, 120, 22, 0, 122, 104, 72, 32, 32, 68, 150, 120, 90, 15, 53, 0, 106
339, CIVILIZATION_BRAZIL, 11, 88, 58, 24, 0, 0, 0, 0, 165, 49, 52, 305, 250, 47, 107, 60, 187, 271, 165, 171, 22, 87, 6, 96
339, CIVILIZATION_SCYTHIA, 5, 39, 42, 24, 1, 0, 0, 0, 95, 44, 1152, 234, 128, 35, 143, 94, 67, 95, 95, 96, 9, 38, 0, 166
339, CIVILIZATION_JAPAN, 5, 36, 34, 28, 2, 0, 0, 0, 87, 23, 0, 355, 85, 53, 37, 140, 74, 109, 87, 102, 11, 35, 11, 42
339, CIVILIZATION_CHINA, 9, 59, 47, 26, 2, 0, 0, 0, 124, 40, 83, 427, 184, 50, 63, 16, 146, 165, 124, 110, 16, 58, 11, 84
339, CIVILIZATION_BRUSSELS, 1, 12, 46, 29, 2, 0, 0, 1, 10, 6, 2834, 478, 11, 7, 44, 1, 3, 34, 10, 17, 1, 13, 32, 0
339, CIVILIZATION_LA_VENTA, 1, 10, 43, 28, 4, 1, 0, 0, 12, 7, 739, 2398, 10, 7, 15, 19, 14, 24, 12, 35, 1, 10, 10, 0
339, CIVILIZATION_KANDY, 1, 11, 46, 27, 2, 1, 0, 0, 12, 7, 1422, 2863, 9, 11, 30, 16, 3, 29, 12, 30, 2, 10, 14, 0
339, CIVILIZATION_STOCKHOLM, 1, 12, 47, 28, 1, 0, 0, 0, 13, 7, 419, 341, 23, 6, 16, 0, 8, 36, 13, 27, 1, 11, 13, 0
339, CIVILIZATION_AMSTERDAM, 1, 8, 46, 28, 3, 1, 0, 1, 9, 3, 2641, 439, 11, 7, 45, 2, 4, 17, 9, 20, 2, 8, 33, 0
339, CIVILIZATION_CARTHAGE, 1, 9, 46, 27, 2, 1, 0, 0, 9, 5, 4171, 458, 11, 8, 38, 2, 6, 21, 9, 20, 1, 9, 32, 0
339, CIVILIZATION_SEOUL, 1, 12, 46, 28, 3, 0, 0, 0, 13, 9, 3601, 680, 16, 9, 44, 2, 5, 32, 13, 17, 2, 12, 34, 0
339, CIVILIZATION_NAN_MADOL, 1, 13, 46, 28, 1, 0, 0, 1, 13, 8, 2053, 843, 9, 6, 26, 2, 1, 44, 13, 17, 1, 13, 26, 0
340, CIVILIZATION_NORWAY, 6, 32, 33, 20, 3, 0, 0, 0, 92, 24, 500, 1753, 43, 17, 34, 6, 74, 79, 92, 37, 7, 31, 17, 13
340, CIVILIZATION_EGYPT, 6, 54, 47, 35, 1, 0, 0, 0, 120, 22, 0, 154, 104, 72, 32, 32, 68, 150, 120, 90, 15, 53, 0, 212
340, CIVILIZATION_BRAZIL, 11, 89, 59, 24, 0, 0, 0, 0, 166, 49, 69, 119, 251, 47, 108, 59, 186, 271, 166, 171, 22, 88, 6, 96
340, CIVILIZATION_SCYTHIA, 5, 39, 42, 24, 1, 0, 0, 0, 95, 44, 1269, 331, 129, 36, 144, 97, 67, 97, 95, 100, 9, 38, 0, 166
340, CIVILIZATION_JAPAN, 5, 36, 35, 28, 2, 0, 0, 0, 87, 23, 0, 495, 85, 53, 40, 140, 74, 109, 87, 102, 11, 35, 11, 42
340, CIVILIZATION_CHINA, 9, 59, 48, 27, 2, 0, 0, 0, 124, 40, 88, 445, 200, 52, 64, 17, 148, 165, 124, 110, 16, 58, 11, 146
340, CIVILIZATION_BRUSSELS, 1, 12, 46, 29, 2, 0, 0, 1, 10, 6, 2867, 480, 11, 7, 44, 1, 3, 34, 10, 17, 1, 13, 32, 0
340, CIVILIZATION_LA_VENTA, 1, 10, 44, 28, 4, 1, 0, 0, 12, 7, 728, 2418, 10, 7, 15, 19, 14, 24, 12, 35, 1, 10, 10, 0
340, CIVILIZATION_KANDY, 1, 11, 46, 27, 2, 1, 0, 0, 12, 7, 1437, 2879, 9, 11, 30, 16, 3, 29, 12, 30, 2, 10, 14, 0
340, CIVILIZATION_STOCKHOLM, 1, 12, 47, 28, 1, 0, 0, 0, 13, 7, 418, 341, 23, 5, 6, 0, 8, 36, 13, 27, 1, 11, 0, 0
340, CIVILIZATION_AMSTERDAM, 1, 8, 46, 28, 3, 1, 0, 1, 12, 3, 2666, 442, 11, 7, 46, 2, 4, 19, 12, 20, 2, 8, 33, 0
340, CIVILIZATION_CARTHAGE, 1, 9, 46, 27, 2, 1, 0, 0, 9, 5, 4195, 460, 11, 8, 38, 2, 6, 21, 9, 20, 1, 9, 32, 0
340, CIVILIZATION_SEOUL, 1, 12, 46, 28, 3, 0, 0, 0, 13, 9, 3614, 683, 16, 9, 44, 2, 5, 32, 13, 17, 2, 12, 34, 0
340, CIVILIZATION_NAN_MADOL, 1, 13, 46, 28, 1, 0, 0, 1, 13, 8, 2071, 845, 9, 6, 26, 2, 1, 44, 13, 17, 1, 13, 26, 0
341, CIVILIZATION_NORWAY, 6, 32, 33, 20, 4, 0, 0, 0, 92, 24, 499, 1760, 42, 17, 34, 6, 74, 79, 92, 37, 7, 31, 17, 13
341, CIVILIZATION_EGYPT, 6, 54, 47, 35, 1, 0, 0, 0, 121, 22, 0, 186, 104, 72, 32, 32, 69, 150, 121, 90, 15, 53, 0, 212
341, CIVILIZATION_BRAZIL, 11, 89, 59, 24, 0, 0, 0, 0, 166, 49, 87, 179, 251, 47, 108, 59, 186, 271, 166, 171, 22, 88, 6, 96
341, CIVILIZATION_SCYTHIA, 5, 40, 43, 24, 1, 0, 0, 0, 95, 44, 1384, 429, 129, 36, 143, 97, 69, 98, 95, 100, 9, 39, 0, 166
341, CIVILIZATION_JAPAN, 5, 36, 36, 28, 2, 0, 0, 0, 87, 23, 0, 430, 85, 53, 40, 140, 74, 109, 87, 102, 11, 35, 11, 42
341, CIVILIZATION_CHINA, 9, 60, 48, 27, 2, 0, 0, 0, 124, 40, 104, 463, 201, 52, 73, 17, 147, 165, 124, 110, 16, 59, 11, 154
341, CIVILIZATION_BRUSSELS, 1, 12, 46, 29, 2, 0, 0, 1, 10, 6, 2900, 481, 11, 7, 44, 1, 3, 34, 10, 17, 1, 13, 32, 0
341, CIVILIZATION_LA_VENTA, 1, 10, 45, 28, 4, 1, 0, 0, 12, 7, 718, 2439, 11, 7, 16, 20, 16, 24, 12, 35, 1, 10, 10, 0
341, CIVILIZATION_KANDY, 1, 11, 46, 27, 2, 1, 0, 0, 12, 7, 1451, 2895, 9, 11, 30, 16, 3, 29, 12, 30, 2, 10, 14, 0
341, CIVILIZATION_STOCKHOLM, 1, 12, 47, 28, 1, 0, 0, 0, 13, 7, 426, 342, 23, 6, 16, 0, 8, 36, 13, 27, 1, 11, 13, 0
341, CIVILIZATION_AMSTERDAM, 1, 8, 46, 28, 3, 1, 0, 1, 12, 3, 2691, 444, 11, 7, 46, 2, 4, 19, 12, 20, 2, 8, 33, 0
341, CIVILIZATION_CARTHAGE, 1, 9, 46, 27, 2, 1, 0, 0, 9, 5, 4220, 463, 11, 8, 38, 2, 6, 21, 9, 20, 1, 9, 32, 0
341, CIVILIZATION_SEOUL, 1, 12, 46, 28, 3, 0, 0, 0, 13, 9, 3642, 686, 16, 9, 44, 2, 5, 32, 13, 17, 2, 12, 34, 0
341, CIVILIZATION_NAN_MADOL, 1, 13, 46, 28, 1, 0, 0, 1, 13, 8, 2089, 847, 9, 6, 26, 2, 1, 44, 13, 17, 1, 13, 26, 0
342, CIVILIZATION_NORWAY, 6, 32, 33, 20, 5, 0, 0, 0, 92, 24, 493, 1766, 42, 17, 34, 6, 74, 79, 92, 37, 7, 31, 17, 13
342, CIVILIZATION_EGYPT, 6, 54, 47, 35, 1, 0, 0, 0, 122, 22, 0, 218, 98, 70, 30, 28, 66, 150, 122, 90, 15, 53, 0, 212
342, CIVILIZATION_BRAZIL, 11, 90, 59, 24, 0, 0, 0, 0, 166, 49, 102, 239, 259, 48, 107, 59, 186, 270, 166, 173, 22, 89, 6, 96
342, CIVILIZATION_SCYTHIA, 5, 40, 43, 25, 1, 0, 0, 0, 97, 45, 1500, 261, 133, 35, 147, 101, 73, 104, 97, 108, 9, 39, 0, 170
342, CIVILIZATION_JAPAN, 5, 37, 36, 28, 2, 0, 0, 0, 87, 23, 0, 358, 86, 53, 40, 142, 74, 109, 87, 102, 11, 36, 11, 42
342, CIVILIZATION_CHINA, 9, 60, 48, 27, 2, 0, 0, 0, 124, 41, 119, 480, 201, 52, 73, 17, 147, 165, 124, 110, 16, 59, 11, 154
342, CIVILIZATION_BRUSSELS, 1, 12, 46, 29, 2, 0, 0, 1, 10, 6, 2933, 483, 11, 7, 44, 1, 3, 34, 10, 17, 1, 13, 32, 0
342, CIVILIZATION_LA_VENTA, 1, 10, 46, 28, 4, 1, 0, 0, 12, 7, 707, 2459, 10, 7, 15, 19, 14, 24, 12, 35, 1, 10, 10, 0
342, CIVILIZATION_KANDY, 1, 11, 46, 27, 2, 1, 0, 0, 12, 7, 1466, 2911, 9, 11, 30, 16, 3, 29, 12, 30, 2, 10, 14, 0
342, CIVILIZATION_STOCKHOLM, 1, 13, 47, 28, 1, 0, 0, 0, 13, 7, 430, 342, 20, 5, 12, 0, 4, 36, 13, 27, 1, 12, 13, 0
342, CIVILIZATION_AMSTERDAM, 1, 8, 46, 28, 3, 1, 0, 1, 12, 3, 2716, 447, 11, 7, 46, 2, 4, 19, 12, 20, 2, 8, 33, 0
342, CIVILIZATION_CARTHAGE, 1, 9, 46, 27, 2, 1, 0, 0, 9, 5, 4245, 466, 11, 8, 38, 2, 6, 21, 9, 20, 1, 9, 32, 0
342, CIVILIZATION_SEOUL, 1, 12, 46, 28, 3, 0, 0, 0, 13, 9, 3670, 689, 16, 9, 44, 2, 5, 32, 13, 17, 2, 12, 34, 0
342, CIVILIZATION_NAN_MADOL, 1, 13, 46, 28, 1, 0, 0, 1, 13, 8, 2107, 849, 9, 6, 26, 2, 1, 44, 13, 17, 1, 13, 26, 0
343, CIVILIZATION_NORWAY, 6, 32, 33, 20, 5, 0, 0, 0, 92, 24, 486, 1773, 41, 16, 34, 6, 72, 79, 92, 37, 7, 31, 17, 13
343, CIVILIZATION_EGYPT, 6, 54, 47, 35, 0, 0, 0, 0, 122, 22, 0, 246, 97, 68, 30, 28, 65, 150, 122, 90, 15, 53, 0, 212
